id_cliente,id_vuelo
23656,10737
14843,10737
1703,10737
4716,10737
18085,10737
5286,10737
47314,10737
12687,10737
32232,10737
1878,10737
10842,10737
42147,10737
46561,10737
45294,10737
484,10737
37827,10737
25349,10737
11990,10737
3975,10737
23122,10737
28239,10737
22731,10737
28342,10737
11474,10737
13296,10737
12415,10737
34837,10737
16847,10737
43323,10737
427,10737
37609,10737
6931,10737
24263,10737
48313,10737
33859,10737
39730,10737
18167,10737
36797,10737
36840,21124
42199,21124
23762,21124
44447,21124
4592,21124
44906,21124
11086,21124
24946,21124
32746,21124
15277,21124
32480,21124
27629,21124
44234,21124
32284,21124
25062,21124
17698,21124
16776,21124
41137,21124
31849,21124
26315,21124
12887,21124
11972,21124
30144,21124
32040,21124
6153,21124
46749,21124
38862,21124
37093,21124
47703,21124
28713,21124
43892,21124
25495,21124
35485,21124
47032,21124
13817,21124
33556,21124
25789,21124
32804,21124
46153,21124
18053,21124
12669,21124
22765,21124
3493,21124
18757,21124
19922,21124
5120,21124
32941,21124
13148,21124
3740,21124
17564,21124
22853,21124
40101,21124
47265,21124
4509,21124
530,21124
11629,21124
2400,21124
2548,21124
36418,21124
46824,21124
5983,21124
36391,21124
13130,21124
46552,21124
3528,21124
10591,21124
47961,21124
40137,21124
6187,21124
9003,21124
43008,21124
29751,21124
43787,21124
5249,21124
47068,21124
5770,21124
16892,21124
12568,21124
47039,21124
46058,21124
34873,21124
8731,21124
23278,21124
15472,21124
15028,21124
47667,21124
9285,21124
21959,21124
10185,21124
21503,21124
13934,21124
4451,21124
12806,21124
29555,21124
879,21794
48270,21794
6866,21794
40664,21794
15418,21794
48355,21794
49479,21794
45287,21794
1452,21794
35397,21794
25072,21794
12372,21794
12946,21794
41676,21794
15233,21794
28390,21794
48829,21794
38835,21794
5043,21794
25042,21794
25909,21794
25435,21794
19379,21794
6132,21794
29019,21794
23161,21794
35885,21794
28709,21794
4805,21794
1590,21794
31905,21794
12930,21794
20023,21794
38960,21794
37638,21794
33964,21794
11000,21794
335,21794
6273,21794
20612,21794
39408,21794
39712,21794
7849,21794
8137,21794
36573,21794
36271,21794
22866,21794
6083,21794
13656,21794
4069,21794
47896,21794
31926,21794
34981,21794
43866,21794
40654,21794
37935,21794
39898,21794
16677,21794
32827,21794
27853,21794
8765,21794
38458,21794
21708,21794
4519,21794
35921,21794
10679,21794
35297,22091
33644,22091
44777,22091
34802,22091
2888,22091
17901,22091
26148,22091
19228,22091
2382,22091
18077,22091
41771,22091
13999,22091
21143,22091
7589,22091
22909,22091
37605,22091
44297,22091
49195,22091
16136,22091
42875,22091
32838,22091
43636,22091
29756,22091
37289,22091
4905,22091
12366,22091
47548,22091
2661,22091
31913,22091
33578,22091
39785,22091
24073,22091
46814,22091
49421,22091
48225,22091
4902,22091
29507,22091
9686,22091
163,22091
18718,22091
23341,22091
5066,22091
6520,22091
34718,22091
44935,22091
25861,22091
41459,22091
22108,22091
43619,22091
28571,22091
8222,22091
37341,22091
18897,22091
24913,22091
45602,22091
33322,22091
26061,22091
20565,22091
8197,22091
44685,22091
40105,22091
41386,22091
28945,22091
20539,22091
8388,22091
9927,22091
43309,22091
4314,22091
10508,22091
41896,22091
816,22091
26796,22091
2804,22091
20702,22091
8305,22091
43403,22091
28284,22091
36587,22091
1542,22091
6346,22091
6289,22091
13818,21508
12554,21508
12589,21508
27512,21508
19110,21508
1592,21508
3393,21508
48162,21508
10696,21508
2126,21508
10541,21508
24193,21508
36640,21508
2986,21508
14347,21508
19508,21508
2222,21508
9950,21508
7891,21508
28164,21508
30330,21508
45269,21508
45029,21508
34095,21508
9105,21508
24086,21508
33176,21508
24736,21508
44700,21508
47299,21508
46757,21508
47948,21508
3029,21508
2262,21508
2386,21508
13638,21508
32395,21508
8342,21508
34165,21508
40234,21508
41156,21508
26056,21508
12164,21508
15807,21508
29657,21508
25370,21508
14054,21508
31206,21508
4410,21508
5799,21508
4636,21508
45311,21508
9714,21508
25714,21508
32946,21508
18427,21508
17602,20947
23325,20947
8110,20947
6818,20947
45151,20947
35384,20947
10036,20947
47885,20947
38360,20947
9614,20947
32816,20947
9922,20947
35989,20947
34715,20947
1924,20947
17952,20947
13453,20947
6785,20947
31176,20947
6671,20947
20680,20947
36362,20947
5212,20947
29613,20947
48463,20947
43393,20947
48221,20947
11378,20947
4758,20947
46144,20947
40436,20947
4546,20947
45523,20947
11055,20947
49615,20947
34370,20947
22067,20947
7156,20947
8726,20947
48074,20947
15027,20947
1002,20947
38629,20947
18419,20947
25428,20947
45530,20947
39526,20947
19674,20947
48889,20947
21875,20947
26088,20947
18446,20947
37909,20947
22494,20947
23010,20947
14011,20947
21497,20947
43526,20947
7188,20947
41210,20947
40999,20947
1338,20947
1866,20947
4331,20947
11795,20947
19028,20947
31537,20947
36932,20947
45581,20947
23415,17015
13588,17015
35122,17015
44471,17015
23302,17015
4526,17015
7369,17015
19858,17015
43216,17015
32499,17015
23269,17015
622,17015
46209,17015
32639,17015
10829,17015
13290,17015
13620,17015
26209,17015
27866,17015
22590,17015
25091,17015
14776,17015
8309,17015
4542,17015
8513,17015
39102,17015
31341,17015
47128,17015
21514,17015
45939,17015
37628,17015
46909,17015
33852,17015
25058,17015
19730,17015
1980,17015
30123,17015
36142,17015
37224,17015
18586,17015
18417,17015
5255,17015
47168,17015
27591,17015
3534,17015
43813,17015
27206,17015
22915,17015
47653,17015
7889,17015
23569,17015
29888,17015
9865,17015
21142,17015
22024,17015
4403,17015
24453,17015
33738,17015
11184,17015
20203,17015
20584,17015
10342,17015
13398,17015
3227,17015
5699,17015
35182,17015
34425,17015
48016,17015
35363,17015
12610,17015
19786,17015
1644,17015
49531,17015
31640,17015
2123,17015
7844,17015
42304,17015
6880,17015
10914,17015
29193,17015
33431,17015
16006,17015
259,12458
49775,12458
33525,12458
11530,12458
24750,12458
25158,12458
8355,12458
45979,12458
32368,12458
19341,12458
17833,12458
28991,12458
29994,12458
39841,12458
34752,12458
6657,12458
48852,12458
47362,12458
18477,12458
19381,12458
1288,12458
550,12458
23531,12458
19400,12458
34556,12458
7180,12458
36444,12458
15187,12458
10271,12458
16718,12458
9702,12458
32005,12458
6128,12458
46114,12458
22972,12458
35679,12458
9026,12458
43336,12458
4811,12458
18935,12458
48220,12458
34048,12458
13407,12458
22893,12458
9032,12458
49203,12458
8776,12458
23991,12458
14905,12458
24233,12458
23788,12458
34300,12458
14583,12458
12151,12458
16714,12458
46737,12458
19736,16864
36107,16864
17826,16864
10333,16864
4448,16864
49379,16864
8997,16864
20032,16864
21972,16864
48464,16864
3024,16864
19505,16864
32178,16864
11534,16864
40540,16864
40875,16864
27986,16864
40398,16864
26280,16864
10537,16864
31460,16864
27737,16864
19978,16864
31146,16864
22968,16864
40594,16864
8461,16864
41556,16864
37934,16864
32544,16864
23354,16864
39254,16864
43631,16864
6650,16864
36067,16864
3192,16864
7895,16864
5102,16864
23520,16864
33307,16864
19319,16864
46211,16864
23018,16864
26789,16864
12318,16864
23023,16864
11767,16864
45663,16864
10410,16864
28630,16864
9336,16864
14988,16864
44401,16864
15054,16864
856,16864
27783,16864
19769,16864
3494,16864
11364,16864
40214,16864
30789,16864
36526,16864
10029,16864
18165,16864
40386,16864
49930,16864
35647,16864
27676,16864
27679,16864
14659,16864
3233,25425
9797,25425
38715,25425
4296,25425
6086,25425
38066,25425
43710,25425
19762,25425
1236,25425
46889,25425
49352,25425
27814,25425
23986,25425
10933,25425
41395,25425
39198,25425
7789,25425
46581,25425
43882,25425
46326,25425
19848,25425
45521,25425
23253,25425
18358,25425
32871,25425
13264,25425
26177,25425
27920,25425
20776,25425
17204,25425
43343,25425
48739,25425
6298,25425
13191,25425
20628,25425
36273,25425
44002,25425
23661,25425
3273,25425
8917,25425
8675,25425
42732,25425
828,25425
15215,25425
2106,25425
429,25425
23796,25425
13059,25425
49272,25425
27892,25425
3563,25425
18805,25425
48734,25425
16422,25425
22786,25425
30240,25425
43594,25425
22555,25425
48915,25425
13137,25425
29462,27991
4339,27991
48390,27991
6788,27991
12407,27991
24081,27991
44744,27991
37059,27991
2028,27991
6152,27991
12816,27991
23603,27991
29264,27991
10683,27991
27007,27991
532,27991
39167,27991
43548,27991
22738,27991
49605,27991
42275,27991
39063,27991
29125,27991
38023,27991
4008,27991
24155,27991
44908,27991
10751,27991
26062,27991
449,27991
42468,27991
22795,27991
46223,27991
7436,27991
29736,27991
40497,27991
39859,27991
28174,27991
48425,27991
47739,27991
39587,27991
26579,27991
11533,27991
11169,27991
35066,27991
15476,27991
17439,27991
21950,27991
36188,27991
23703,27991
28094,27991
9114,27991
17005,27991
27311,27991
36813,27991
20168,27991
31410,27991
45503,27991
24362,27991
16313,27991
12466,27991
16777,27991
44493,27991
37959,27991
8277,27991
15561,27991
46688,27991
24269,27991
35394,27991
6921,27991
44347,27991
6323,27991
21970,27991
38418,27991
1428,12393
26633,12393
22047,12393
36681,12393
4712,12393
14136,12393
18851,12393
38668,12393
45608,12393
42375,12393
42120,12393
16673,12393
23767,12393
27487,12393
3964,12393
1196,12393
41972,12393
13443,12393
44590,12393
15118,12393
15453,12393
34114,12393
3338,12393
42819,12393
24097,12393
11092,12393
13732,12393
17877,12393
29080,12393
7944,12393
21855,12393
22970,12393
4217,12393
36477,12393
21723,12393
31922,12393
25090,12393
43321,12393
23816,12393
39087,12393
2108,12393
21093,12393
38654,12393
10105,12393
33480,12393
14949,12393
38467,12393
29474,12393
5132,12393
42731,12393
47526,12393
20073,12393
1358,12393
23857,12393
20422,12393
9634,12393
38051,12393
48282,12393
5032,12393
33121,12393
43797,12393
39810,12393
3551,12393
49253,12393
34152,12393
28484,12393
1375,12393
5952,12393
19956,12393
6497,12393
48182,12393
26991,12393
48642,12393
6355,12393
28344,12393
21310,12393
38160,12393
13496,12393
36507,12393
14767,12393
48167,12393
14519,12393
36098,12393
27683,12393
6047,12393
48522,12393
31211,12393
48014,25781
16222,25781
48596,25781
37749,25781
48314,25781
6246,25781
47705,25781
40098,25781
43776,25781
21727,25781
16858,25781
38573,25781
34764,25781
3505,25781
308,25781
30248,25781
38073,25781
46605,25781
16300,25781
4159,25781
6861,25781
7157,25781
33420,25781
14069,25781
33071,25781
47243,25781
6472,25781
31186,25781
23706,25781
34223,25781
18487,25781
32614,25781
16345,25781
3484,25781
37060,25781
1800,25781
9780,25781
4254,25781
45856,25781
46891,25781
6810,25781
27723,25781
41233,25781
23547,25781
32701,25781
20941,25781
20427,25781
40276,25781
33063,25781
42063,25781
12048,25781
12579,25781
40004,25781
15891,25781
6216,25781
37939,25781
40496,25781
33193,25781
20096,25781
34095,25781
31878,25781
10175,25781
6338,25781
17371,25781
31427,25781
47017,25781
23693,25781
37009,25781
25826,25781
25676,25781
48510,25781
6605,25781
45036,25781
26673,25781
42724,25781
47076,25781
19573,25781
30563,25781
21183,25781
3507,25781
30933,25781
41984,25781
21665,25781
20563,25781
27243,25781
43098,25781
20558,25781
21516,25781
49208,18723
34120,18723
31875,18723
13501,18723
15209,18723
47229,18723
18421,18723
45676,18723
40683,18723
21239,18723
32581,18723
35055,18723
31265,18723
1553,18723
29581,18723
12910,18723
24964,18723
49063,18723
14623,18723
35180,18723
32970,18723
49530,18723
18662,18723
47119,18723
13770,18723
46135,18723
22681,18723
14993,18723
35448,18723
20881,18723
6902,18723
9176,18723
30684,18723
26663,18723
46734,18723
5111,18723
14281,18723
3199,18723
35380,18723
16907,18723
1628,18723
20413,18723
47992,18723
25525,18723
3390,18723
8476,18723
43230,18723
36169,18723
44617,18723
42545,18723
15817,18723
23370,18723
46633,18723
27533,18723
35057,18723
29283,18723
14398,18723
3700,18723
21321,18723
1957,18723
22684,18723
27458,18723
38675,18723
13563,18723
43089,18723
38131,18723
5436,18723
49184,18723
45532,18723
47780,18723
10396,18723
26310,18723
968,18723
28401,18723
16745,18723
49920,18723
25599,18723
49187,18723
7413,18723
30180,22093
43390,22093
27501,22093
38298,22093
13629,22093
12979,22093
37390,22093
39430,22093
38663,22093
5603,22093
31871,22093
13703,22093
38001,22093
30178,22093
11083,22093
33854,22093
29721,22093
49188,22093
49163,22093
46661,22093
32899,22093
35315,22093
20505,22093
42935,22093
10687,22093
8651,22093
45099,22093
14097,22093
33065,22093
243,22093
36494,22093
41979,22093
46144,22093
15841,22093
29201,22093
37373,22093
37111,22093
37186,22093
38565,22093
39978,22093
39587,22093
35597,22093
49981,22093
19006,22093
32664,22093
4285,22093
3857,22093
18511,22093
10888,22093
2666,22093
37147,22093
4801,22093
48605,22093
16784,22093
48355,22093
20948,22093
41744,22093
5466,22093
41207,22093
14091,22093
35367,22093
29785,22093
24841,22093
13595,22093
6747,22093
34721,22093
14238,22093
7934,22093
10680,22093
41186,22093
30608,22093
12971,22093
25942,22093
18910,22093
35978,22093
46206,14837
36578,14837
46729,14837
12,14837
37157,14837
34909,14837
35015,14837
6235,14837
7776,14837
35594,14837
13491,14837
49177,14837
7834,14837
39229,14837
1850,14837
11565,14837
17316,14837
4348,14837
33269,14837
43661,14837
30818,14837
6479,14837
42804,14837
32569,14837
38871,14837
34019,14837
38664,14837
26908,14837
16275,14837
21898,14837
6947,14837
24636,14837
22108,14837
18210,14837
1348,14837
37375,14837
45071,14837
15137,14837
1819,14837
1716,14837
25844,14837
4920,14837
6851,14837
26253,14837
29234,14837
25828,14837
16121,14837
43768,14837
383,14837
44614,14837
26829,14837
10594,14837
19182,14837
37258,14837
27285,14837
13943,14837
9285,14837
49564,14837
7021,14837
21345,14837
17201,14837
16328,14837
38581,14837
12307,14837
32583,14837
1486,14837
30134,14837
47875,14837
19920,14837
16946,14837
264,14837
3358,14837
12087,14837
26043,11145
45028,11145
23671,11145
42614,11145
31017,11145
23111,11145
47404,11145
14484,11145
48699,11145
20923,11145
5145,11145
39998,11145
17584,11145
12979,11145
26044,11145
41089,11145
2047,11145
24191,11145
1598,11145
30800,11145
38707,11145
40391,11145
17285,11145
803,11145
25872,11145
16235,11145
29098,11145
45149,11145
20650,11145
43576,11145
16717,11145
9177,11145
29521,11145
1276,11145
37312,11145
43719,11145
29146,11145
9994,11145
44718,11145
24891,11145
2010,11145
47708,11145
18060,11145
32009,11145
23239,11145
32385,11145
6923,11145
2631,11145
32711,11145
38136,11145
21164,11145
31848,11145
48986,11145
44312,11145
5681,11145
36907,11145
32003,11145
43225,11145
34138,11145
20054,11145
43842,11145
11456,11145
49937,11145
47663,11145
43090,11145
49766,11145
848,11145
44468,24554
32464,24554
20458,24554
1809,24554
23396,24554
48389,24554
41002,24554
9635,24554
1062,24554
18926,24554
17913,24554
35314,24554
13000,24554
13082,24554
29750,24554
34272,24554
29745,24554
30234,24554
48506,24554
17818,24554
49784,24554
5656,24554
45599,24554
35845,24554
586,24554
40912,24554
2100,24554
32026,24554
39076,24554
19490,24554
366,24554
38782,24554
35049,24554
20019,24554
48908,24554
30464,24554
26931,24554
38371,24554
12195,24554
41906,24554
12440,24554
20561,24554
4072,24554
20813,24554
17319,24554
10102,24554
23356,24554
29257,24554
12509,24554
8421,24554
25263,24554
19729,29965
16763,29965
6648,29965
47242,29965
41154,29965
32807,29965
34672,29965
3324,29965
19141,29965
38388,29965
31657,29965
39764,29965
31698,29965
12958,29965
3661,29965
13203,29965
39847,29965
5279,29965
43833,29965
2796,29965
14425,29965
39494,29965
13112,29965
41366,29965
48685,29965
29238,29965
37679,29965
14029,29965
13728,29965
21475,29965
46038,29965
46713,29965
16389,29965
36738,29965
36989,29965
23952,29965
44541,29965
38404,29965
49374,29965
10826,29965
114,29965
28220,29965
42046,29965
15002,29965
17452,29965
15259,29965
48802,29965
28003,29965
9456,29965
49942,29965
21932,29965
2653,29965
35052,29965
612,29965
34741,29965
1273,29965
11033,29965
49932,29965
409,15413
26547,15413
40854,15413
4974,15413
46131,15413
3194,15413
15890,15413
33520,15413
19647,15413
3076,15413
47201,15413
3891,15413
26445,15413
19112,15413
24305,15413
41744,15413
29612,15413
9105,15413
3968,15413
9256,15413
35991,15413
35440,15413
8465,15413
13081,15413
19589,15413
12824,15413
40208,15413
33377,15413
31913,15413
13265,15413
36084,15413
14472,15413
6936,15413
20489,15413
49118,15413
14801,15413
15673,15413
13990,15413
18283,15413
21437,15413
11358,15413
14096,15413
4733,15413
35620,15413
13251,15413
3424,15413
32586,15413
13309,15413
10859,15413
24462,15413
35677,15413
690,15413
19080,15413
19639,15413
26876,15413
7869,15413
6100,15413
9650,15413
20415,15413
35130,15413
20353,15413
18204,15413
11238,15413
21657,15413
11836,15413
13429,15413
37827,15413
33783,15413
38640,15413
4856,15413
3217,15413
47343,15413
43455,15413
15256,15413
44720,15413
14219,15413
49734,15413
12286,15413
43215,15413
15924,15413
8687,15413
41927,15413
43378,15413
8853,15413
12485,15413
43837,15413
9837,15413
14241,15413
25871,15413
21137,15413
38886,15413
23966,15413
8754,15413
34656,15413
6704,15413
10261,21184
24740,21184
22758,21184
41191,21184
18354,21184
15536,21184
20731,21184
28603,21184
38552,21184
3149,21184
44363,21184
30645,21184
17842,21184
15703,21184
45614,21184
11258,21184
46858,21184
38224,21184
30848,21184
24327,21184
43568,21184
5718,21184
22399,21184
30648,21184
11873,21184
13090,21184
7232,21184
29537,21184
6515,21184
38512,21184
38087,21184
8255,21184
44128,21184
1196,21184
24184,21184
47075,21184
23633,21184
7759,21184
7068,21184
23499,21184
25278,21184
16775,21184
25240,21184
12121,21184
16975,21184
30217,21184
26027,21184
1279,21184
30267,21184
6790,21184
11806,21184
21714,21184
28733,21184
22707,21184
49303,21184
32828,21184
37404,12134
15383,12134
22221,12134
42106,12134
15572,12134
39267,12134
2944,12134
7825,12134
28476,12134
34819,12134
30325,12134
24250,12134
28657,12134
30858,12134
16684,12134
27356,12134
12162,12134
6534,12134
18366,12134
34607,12134
15024,12134
9074,12134
40054,12134
27048,12134
42548,12134
44514,12134
37082,12134
39259,12134
33117,12134
14806,12134
20553,12134
48625,12134
23725,12134
38962,12134
32163,12134
12759,12134
37522,12134
20215,12134
10770,12134
41154,12134
41668,12134
19355,12134
36230,12134
2074,12134
49866,12134
37498,12134
45804,12134
21597,12134
40386,12134
5509,12134
26860,12134
36611,12134
24093,12134
32892,12134
13532,12134
31062,12134
11063,12134
21851,12134
31750,12938
7976,12938
23543,12938
38336,12938
25655,12938
47649,12938
4560,12938
3639,12938
32550,12938
40943,12938
45821,12938
27847,12938
16097,12938
4691,12938
45000,12938
38837,12938
5583,12938
29558,12938
22716,12938
5085,12938
8379,12938
48602,12938
33300,12938
41157,12938
35796,12938
40186,12938
39863,12938
25561,12938
7588,12938
31239,12938
14958,12938
8127,12938
1931,12938
47046,12938
23277,12938
21867,12938
49951,12938
19224,12938
48816,12938
2109,12938
42399,12938
7928,12938
28757,12938
42452,12938
9894,12938
15130,12938
27687,12938
28509,12938
47390,12938
44529,12938
1518,12938
3315,12938
22099,12938
4474,12938
36804,12938
20137,12938
39455,12938
5222,12938
16635,12938
20880,12938
28022,12938
5789,12938
20122,12938
21817,12938
12939,12938
17150,12938
20136,12938
38531,12938
24931,12938
20452,12938
4982,12938
29623,12938
33644,12938
47636,12938
2652,12938
48326,12938
15990,12938
41773,12938
1084,12938
9959,12938
17956,12938
48834,12938
2779,12938
17206,12938
36916,12938
44862,12938
5718,12938
27497,12938
9423,12938
14142,12938
13633,12938
39476,12938
17466,12938
19737,12938
2913,12938
30629,12938
37279,12938
39812,23625
16568,23625
37398,23625
17699,23625
10631,23625
29403,23625
33783,23625
15657,23625
20181,23625
21823,23625
821,23625
37018,23625
44963,23625
13474,23625
15561,23625
230,23625
30578,23625
33497,23625
42595,23625
15293,23625
49541,23625
18510,23625
32913,23625
19379,23625
15161,23625
40914,23625
19455,23625
13128,23625
25079,23625
22034,23625
6766,23625
48231,23625
4231,23625
41018,23625
24166,23625
19563,23625
42936,23625
16335,23625
22695,23625
44386,23625
26611,23625
36290,23625
5178,23625
45190,23625
8895,23625
11191,23625
45805,23625
19447,23625
47416,23625
3970,23625
33441,23625
46242,23625
7073,23867
33400,23867
2037,23867
658,23867
15844,23867
29611,23867
30880,23867
31712,23867
42033,23867
32810,23867
31529,23867
8735,23867
30296,23867
37768,23867
22730,23867
22580,23867
2536,23867
40939,23867
15630,23867
19258,23867
48728,23867
11134,23867
42992,23867
20535,23867
34298,23867
12056,23867
29183,23867
33184,23867
318,23867
15709,23867
8558,23867
49638,23867
36044,23867
33327,23867
36941,23867
19741,23867
47125,23867
44424,23867
18086,23867
15386,23867
21885,23867
12753,23867
46605,23867
35570,23867
21236,23867
8225,23867
11795,23867
15304,23867
6470,23867
22735,23867
35462,23867
5997,23867
45085,23867
17756,23867
26928,23867
9346,23867
3157,23867
26895,23867
25495,23867
43796,23867
38032,23867
39899,23867
16014,23867
31558,23867
19965,23867
3926,23867
40254,23867
24984,23867
40165,23867
8661,23867
31491,23867
31791,23867
1093,23867
17997,22234
6601,22234
5207,22234
21507,22234
8362,22234
3664,22234
26642,22234
10525,22234
21829,22234
34886,22234
13952,22234
12139,22234
7820,22234
28228,22234
47918,22234
28072,22234
2525,22234
47283,22234
14841,22234
35119,22234
23852,22234
43512,22234
21723,22234
13050,22234
22054,22234
29159,22234
21934,22234
1290,22234
33243,22234
20313,22234
41188,22234
1173,22234
35317,22234
31074,22234
38184,22234
20824,22234
17091,22234
26165,22234
4154,22234
6729,22234
147,22234
42826,22234
3790,22234
28818,22234
48979,22234
36238,22234
35100,22234
16196,22234
14223,22234
2226,22234
14227,22234
13742,22234
18815,22234
13049,22234
2273,22234
11607,22234
2756,22234
33009,22234
43107,22234
562,22234
4725,22234
39185,22234
49282,22234
36613,22234
21350,22234
16843,22234
20049,22234
42934,22234
111,22234
12733,22234
7269,22234
38372,22234
48036,22234
38772,22234
7068,22234
2363,22234
27554,22234
33825,22234
21441,22234
9212,22234
17695,22234
13298,22234
49737,22234
9886,22234
10316,22234
43919,22234
45500,22234
24331,22234
13320,22234
8114,22234
16210,22234
49332,22234
39787,22234
25903,10042
36126,10042
36419,10042
682,10042
33323,10042
40614,10042
25893,10042
7767,10042
16556,10042
27008,10042
34322,10042
23147,10042
46444,10042
5546,10042
24559,10042
27359,10042
38266,10042
16738,10042
30852,10042
8307,10042
1056,10042
6447,10042
42251,10042
26287,10042
22008,10042
34359,10042
36338,10042
7533,10042
20479,10042
32884,10042
38469,10042
22533,10042
9232,10042
22741,10042
39336,10042
4486,10042
43532,10042
48045,10042
10388,10042
42507,10042
19302,10042
20089,10042
4823,10042
14120,10042
4046,10042
14694,10042
16806,10042
47484,10042
3186,10042
49466,10042
32825,10042
24201,10042
46577,10042
41125,10042
28135,10042
35023,10042
16077,10042
10979,10042
25600,10042
18153,10042
33191,10042
32841,10042
27314,10042
41097,10042
41921,10042
48379,10042
43054,10042
11466,10042
16718,10042
37223,10042
21965,10042
16673,10042
11704,10042
13687,10042
14523,10042
38302,10042
40845,10042
30620,10042
47075,10042
42889,10042
21722,13283
37055,13283
19850,13283
15169,13283
47158,13283
3747,13283
26901,13283
21215,13283
25515,13283
47792,13283
15684,13283
33387,13283
23904,13283
6588,13283
34483,13283
45591,13283
6154,13283
14997,13283
29559,13283
8588,13283
12025,13283
26577,13283
43641,13283
46911,13283
38435,13283
1796,13283
4371,13283
4372,13283
10729,13283
46255,13283
22505,13283
417,13283
10921,13283
18025,13283
20122,13283
5677,13283
2136,13283
34365,13283
9284,13283
47222,13283
4126,13283
10956,13283
1651,13283
2450,13283
4109,13283
36442,13283
13129,13283
38807,13283
40750,13283
39982,13283
32867,13283
6806,13283
35345,13283
21312,13283
37270,13283
13206,13283
42388,13283
15353,13283
17631,13283
34694,13283
15663,13283
22973,13283
9682,13283
3217,13283
8982,13283
3995,13283
28904,22690
35856,22690
19264,22690
47575,22690
18645,22690
47695,22690
45744,22690
40421,22690
25847,22690
27051,22690
10136,22690
6556,22690
25437,22690
26391,22690
45938,22690
6343,22690
9780,22690
32215,22690
12521,22690
21075,22690
1307,22690
42054,22690
21399,22690
38891,22690
10981,22690
22579,22690
21726,22690
42372,22690
19677,22690
6399,22690
26083,22690
25310,22690
48540,22690
41392,22690
13078,22690
26845,22690
13210,22690
49320,22690
38952,22690
5536,22690
44086,22690
21225,22690
30922,22690
16837,22690
17453,22690
8273,22690
5027,22690
32739,22690
42858,22690
14130,22690
48351,22690
23633,22690
12553,22690
153,22690
41364,22690
4592,22690
48191,22690
47174,23307
39843,23307
35644,23307
45701,23307
18829,23307
44202,23307
44087,23307
40996,23307
23946,23307
24327,23307
24917,23307
11088,23307
14771,23307
33583,23307
38891,23307
11133,23307
12413,23307
19478,23307
18207,23307
45827,23307
15548,23307
17868,23307
18643,23307
1181,23307
10092,23307
44206,23307
21786,23307
5994,23307
7451,23307
28214,23307
18890,23307
6704,23307
21289,23307
36970,23307
22985,23307
4138,23307
4520,23307
45904,23307
39085,23307
42528,23307
28613,23307
41342,23307
33,23307
33567,23307
8160,23307
23705,23307
48354,23307
840,23307
38473,23307
43331,23307
44576,23307
35538,23307
36690,23307
42700,23307
22926,23307
33896,21231
9264,21231
28253,21231
37999,21231
40697,21231
13366,21231
4235,21231
44583,21231
9913,21231
46978,21231
44041,21231
16081,21231
37895,21231
7178,21231
36611,21231
48406,21231
23073,21231
40915,21231
34964,21231
16432,21231
42286,21231
20237,21231
12981,21231
42176,21231
37563,21231
40173,21231
45320,21231
23462,21231
26989,21231
36203,21231
8095,21231
2151,21231
15250,21231
36374,21231
12613,21231
6419,21231
10685,21231
38547,21231
32973,21231
39145,21231
42076,21231
21651,21231
4420,21231
13361,21231
37202,21231
3727,21231
29256,21231
30356,21231
8590,21231
3490,21231
37188,21231
19544,21231
46793,21231
25422,21231
2461,21231
16389,21231
2389,21231
18990,21231
31515,21231
36702,21231
41176,21231
47953,21231
16407,21231
33714,21231
40942,21231
28691,21231
33699,21231
12706,21231
21742,21231
22321,21231
28613,21231
40053,21231
3916,21231
4981,21231
23796,21231
5581,21231
15405,21231
35259,21231
35071,21231
23449,21231
47075,21231
27854,21231
12132,21231
42374,21231
31398,21231
27538,21231
42455,21231
16677,21231
2146,21231
16473,11867
49166,11867
21778,11867
9730,11867
15025,11867
36580,11867
14767,11867
27463,11867
5392,11867
3117,11867
15853,11867
959,11867
3047,11867
10815,11867
29199,11867
997,11867
40590,11867
48990,11867
3194,11867
43820,11867
6985,11867
30598,11867
44374,11867
27171,11867
46695,11867
45838,11867
22288,11867
11044,11867
942,11867
6070,11867
39789,11867
23334,11867
39224,11867
45766,11867
16596,11867
8357,11867
47175,11867
16805,11867
10487,11867
29331,11867
13003,11867
34373,11867
1630,11867
43463,11867
32414,11867
28138,11867
6020,11867
39898,11867
49200,11867
34818,11867
23922,11867
1229,11867
9797,11867
36986,11867
40985,11867
28378,11867
1272,11867
1241,11867
35481,11867
11119,11867
47035,11867
33964,11867
49483,11867
43939,11867
4855,11867
1312,11867
29249,11867
18800,11867
10454,11867
31493,11867
44618,11867
47866,11867
45012,11867
36168,11867
13744,11867
22437,11867
3468,11867
30310,11867
47965,11867
14128,11867
42924,11867
13769,11867
11287,11867
32143,11867
13832,11867
39048,11867
31607,11867
25240,11867
30057,11867
45655,11867
42096,11867
21135,11867
46130,11867
34266,11867
42327,11867
9373,11867
115,11867
32574,11867
40306,24429
19111,24429
12994,24429
10415,24429
33552,24429
46730,24429
19136,24429
1665,24429
3810,24429
13854,24429
21417,24429
31795,24429
5015,24429
48812,24429
28788,24429
12033,24429
225,24429
46246,24429
11257,24429
9486,24429
32941,24429
36511,24429
24871,24429
19710,24429
23647,24429
21196,24429
19682,24429
32692,24429
3657,24429
30571,24429
8834,24429
19090,24429
39184,24429
34991,24429
34414,24429
28139,24429
6492,24429
20623,24429
36501,24429
40720,24429
3008,24429
49853,24429
9304,24429
23618,24429
39685,24429
