id_cliente,cluster
8734,0
8735,0
8736,0
8737,0
8738,0
8739,0
8740,1
8741,2
8742,0
8743,0
8744,2
8745,1
8746,0
8747,0
8749,0
8750,0
8751,0
8752,0
8753,1
8754,0
8755,0
8756,0
8757,0
8758,0
8759,0
8760,0
8761,0
8762,0
8763,0
8764,0
8765,0
8766,0
8767,1
8768,0
8769,1
8770,1
8771,0
8772,0
8773,1
8775,0
8776,2
8778,2
8779,1
8780,0
8781,0
8782,1
8783,0
8784,0
8785,0
8786,0
8787,1
8788,0
8789,0
8790,0
8791,1
8792,0
8793,0
8794,0
8795,0
8797,0
8799,0
8800,0
8801,0
8802,0
8803,0
8805,0
8806,1
8807,0
8809,2
8810,0
8811,0
8812,0
8815,0
8816,1
8817,0
8818,0
8820,0
8821,2
8822,0
8823,0
8824,0
8825,1
8826,0
8827,1
8828,0
8829,0
8830,1
8831,0
8832,0
8833,0
8834,0
8835,1
8836,0
8837,0
8838,0
8839,0
8840,0
8841,0
8843,0
8844,0
8845,0
8846,0
8847,0
8848,1
8849,0
8850,0
8851,0
8852,0
8853,0
8854,0
8855,0
8856,0
8857,0
8858,0
8859,0
8860,0
8861,0
8862,0
8863,0
8864,1
8865,1
8867,1
8868,0
8869,0
8870,0
8871,0
8872,0
8873,0
8874,0
8875,2
8877,0
8878,0
8879,0
8880,1
8881,0
8882,0
8883,0
8885,0
8887,0
8888,0
8889,0
8890,0
8892,0
8893,0
8894,0
8895,2
8897,0
8899,0
8900,0
8901,1
8902,0
8904,0
8905,0
8906,0
8908,0
8909,2
8910,0
8911,2
8912,1
8913,0
8914,0
8915,0
8917,0
8918,1
8919,0
8920,0
8921,0
8922,0
8923,0
8924,0
8925,0
8926,0
8927,0
8928,0
8929,0
8930,1
8932,0
8933,1
8934,1
8937,0
8938,2
8939,0
8940,2
8941,0
8942,0
8943,2
8944,2
8945,0
8946,2
8947,0
8948,2
8949,0
8950,0
8952,2
8953,0
8954,0
8955,0
8956,0
8957,0
8958,0
8959,1
8960,0
8961,0
8962,0
8963,0
8964,0
8965,0
8966,2
8967,1
8968,0
8969,0
8970,0
8971,0
8972,1
8973,0
8974,0
8975,1
8976,0
8977,0
8978,1
8979,0
8980,0
8981,1
8982,0
8984,2
8985,0
8986,0
8987,0
8988,0
8989,2
8990,0
8991,0
8992,0
8993,0
8994,0
8995,0
8996,0
8997,0
8998,2
8999,0
9000,0
9001,1
9002,0
9003,2
9004,0
9005,0
9006,0
9007,0
9008,1
9009,0
9011,1
9012,0
9013,0
9015,0
9016,0
9017,2
9018,0
9019,2
9020,0
9021,1
9022,0
9023,1
9024,0
9025,0
9026,0
9027,2
9028,0
9029,0
9030,0
9031,0
9032,0
9033,0
9034,0
9035,0
9036,0
9037,0
9038,0
9039,0
9040,0
9041,0
9042,1
9043,0
9044,0
9045,0
9046,0
9047,0
9048,0
9049,0
9050,0
9052,0
9053,0
9055,0
9056,0
9057,1
9058,2
9060,0
9061,0
9062,1
9063,0
9065,1
9066,2
9067,0
9068,0
9069,1
9071,2
9072,0
9073,2
9074,0
9075,1
9076,0
9077,2
9078,0
9079,2
9081,0
9082,0
9083,0
9084,0
9085,0
9086,0
9087,2
9088,0
9089,0
9090,0
9091,0
9092,0
9093,0
9094,0
9095,0
9096,0
9097,0
9098,0
9100,0
9101,0
9102,1
9103,0
9104,0
9105,0
9106,0
9107,0
9108,0
9109,0
9110,0
9111,0
9112,1
9113,0
9115,1
9116,0
9117,0
9118,0
9119,0
9120,0
9121,0
9122,0
9123,1
9125,0
9126,0
9127,0
9128,0
9129,0
9130,0
9131,1
9132,0
9133,0
9134,0
9135,0
9136,0
9138,0
9139,0
9140,1
9141,0
9142,0
9143,0
9144,1
9145,0
9146,0
9147,0
9148,0
9149,2
9150,1
9151,0
9152,1
9154,0
9155,0
9156,0
9157,0
9158,0
9159,0
9160,1
9161,0
9162,0
9164,0
9165,0
9166,0
9167,0
9168,1
9169,0
9172,0
9173,0
9174,0
9175,0
9176,0
9177,0
9178,1
9179,0
9180,0
9181,0
9182,0
9184,0
9185,0
9186,0
9187,0
9188,0
9189,0
9190,0
9191,0
9192,2
9194,1
9195,0
9196,2
9197,0
9198,0
9199,0
9200,0
9201,1
9202,0
9203,0
9204,0
9205,0
9206,0
9207,0
9208,0
9209,0
9210,0
9212,0
9213,1
9214,0
9215,0
9216,1
9217,0
9218,2
9219,0
9220,0
9221,0
9222,0
9223,0
9224,0
9225,0
9226,1
9227,1
9228,0
9229,0
9230,0
9231,0
9232,0
9233,2
9234,0
9235,0
9236,0
9237,0
9238,2
9239,0
9240,0
9241,0
9243,1
9244,2
9245,0
9246,0
9247,0
9248,1
9249,0
9251,0
9253,0
9254,0
9255,0
9256,0
9258,0
9259,1
9260,0
9261,2
9262,0
9263,0
9264,0
9265,0
9266,0
9267,0
9268,0
9269,2
9270,0
9271,1
9272,2
9273,0
9274,0
9275,1
9276,0
9277,0
9278,1
9279,0
9280,2
9281,0
9282,0
9283,0
9284,0
9286,2
9287,0
9288,0
9289,0
9290,0
9291,0
9292,0
9293,2
9295,0
9296,0
9297,0
9298,0
9299,0
9300,0
9301,0
9302,0
9303,0
9304,1
9305,1
9306,1
9307,0
9308,0
9309,1
9310,0
9312,0
9313,0
9314,0
9315,0
9316,0
9318,0
9319,0
9320,0
9322,1
9323,0
9324,0
9325,1
9326,0
9327,1
9328,0
9329,0
9330,0
9331,1
9332,0
9333,0
9334,0
9336,2
9339,0
9340,0
9341,1
9342,2
9343,1
9344,0
9345,0
9346,0
9348,0
9349,0
9350,0
9351,0
9352,0
9353,0
9354,0
9355,0
9356,1
9358,0
9359,0
9360,0
9361,0
9362,0
9363,0
9364,1
9365,1
9366,0
9367,0
9368,0
9369,0
9370,0
9371,0
9372,0
9373,0
9374,0
9375,0
9376,0
9377,0
9378,0
9379,0
9380,0
9381,1
9383,0
9385,0
9386,0
9387,0
9388,2
9389,0
9390,1
9391,0
9392,2
9393,2
9394,0
9395,0
9396,0
9397,1
9399,1
9400,0
9401,0
9402,0
9403,0
9404,1
9405,2
9406,0
9407,0
9409,0
9410,2
9411,2
9412,0
9413,0
9414,0
9415,2
9416,0
9417,2
9418,1
9419,0
9420,0
9421,1
9423,0
9424,0
9425,0
9426,0
9427,0
9428,0
9430,1
9431,0
9432,0
9433,0
9434,2
9435,1
9436,0
9437,0
9438,1
9439,0
9440,1
9441,0
9442,0
9443,0
9444,0
9445,0
9446,2
9447,2
9448,0
9449,0
9450,0
9451,0
9452,0
9453,0
9454,1
9455,0
9456,1
9457,0
9459,0
9460,0
9461,0
9462,1
9463,1
9466,0
9467,0
9468,0
9469,2
9470,0
9471,0
9472,0
9473,0
9474,0
9476,1
9478,0
9479,0
9480,0
9481,0
9482,0
9483,0
9484,1
9486,0
9487,1
9488,1
9489,1
9490,0
9491,1
9492,0
9493,0
9494,2
9495,0
9497,0
9498,0
9499,0
9500,0
9501,0
9502,0
9503,1
9504,0
9505,1
9507,1
9509,0
9510,2
9511,0
9512,0
9513,2
9514,0
9515,0
9516,0
9517,0
9518,2
9519,0
9520,0
9521,0
9522,0
9523,0
9524,0
9525,0
9526,0
9527,1
9528,0
9529,0
9530,0
9531,0
9532,0
9533,0
9534,0
9535,1
9536,0
9537,0
9538,1
9539,0
9540,0
9541,0
9542,2
9543,0
9544,0
9545,0
9546,0
9547,0
9548,0
9549,0
9550,0
9551,1
9552,2
9553,1
9554,1
9555,2
9556,2
9557,0
9558,0
9559,1
9560,0
9561,0
9562,0
9563,0
9564,2
9565,0
9566,0
9567,0
9568,1
9569,1
9570,0
9571,0
9572,0
9573,0
9574,0
9575,0
9576,1
9577,0
9578,0
9579,0
9580,0
9581,0
9582,0
9583,0
9584,0
9586,2
9587,2
9588,2
9589,0
9590,0
9591,0
9592,0
9593,0
9594,0
9595,1
9596,1
9598,0
9599,0
9600,1
9601,0
9602,0
9603,1
9604,0
9605,0
9607,0
9608,0
9609,0
9610,1
9611,0
9612,0
9613,0
9614,2
9615,0
9616,0
9617,0
9618,0
9619,0
9620,0
9621,0
9623,0
9624,0
9625,1
9626,1
9627,0
9628,0
9630,0
9631,0
9632,0
9633,0
9634,0
9635,0
9636,2
9638,0
9639,0
9640,1
9641,2
9642,0
9643,0
9644,0
9645,0
9646,0
9647,0
9648,2
9649,0
9650,2
9651,0
9652,0
9653,2
9655,0
9656,0
9657,0
9658,0
9659,0
9660,0
9661,0
9662,1
9663,2
9664,0
9665,0
9666,0
9667,0
9668,0
9669,0
9671,0
9672,0
9673,0
9674,1
9675,0
9676,0
9677,0
9678,0
9679,0
9680,0
9681,0
9684,0
9687,0
9688,0
9689,0
9690,0
9691,1
9692,2
9693,0
9694,0
9695,0
9696,1
9697,0
9698,0
9699,1
9700,2
9701,0
9702,0
9703,0
9704,0
9705,0
9706,0
9707,0
9708,0
9709,0
9710,2
9711,0
9712,0
9713,1
9714,0
9715,2
9716,2
9717,0
9718,0
9719,0
9720,0
9721,0
9722,0
9723,0
9724,0
9725,1
9726,1
9727,0
9728,0
9730,0
9731,0
9732,0
9733,0
9734,1
9735,1
9736,1
9737,2
9739,1
9740,1
9741,0
9742,0
9743,0
9744,0
9745,2
9746,0
9747,0
9748,0
9749,0
9750,1
9751,0
9752,0
9753,0
9754,0
9755,0
9756,0
9757,0
9758,0
9759,0
9760,0
9761,0
9762,0
9763,2
9764,0
9765,0
9766,0
9767,0
9768,0
9769,0
9770,0
9771,0
9772,1
9773,0
9774,0
9775,0
9776,0
9778,0
9779,0
9780,0
9781,0
9782,0
9783,0
9784,0
9785,2
9786,0
9788,0
9789,0
9791,0
9792,0
9793,0
9794,0
9795,0
9796,1
9797,0
9798,0
9799,0
9801,2
9803,0
9804,0
9805,1
9806,0
9807,0
9808,1
9809,0
9810,2
9811,0
9812,0
9813,0
9815,0
9816,0
9817,0
9818,0
9819,0
9820,1
9821,0
9822,0
9823,1
9824,0
9826,1
9828,0
9829,0
9830,0
9832,1
9833,0
9834,0
9835,0
9836,1
9837,0
9838,0
9839,0
9840,0
9841,2
9842,2
9843,0
9844,0
9845,2
9846,0
9847,2
9848,1
9849,0
9850,0
9851,0
9852,0
9853,0
9854,2
9855,0
9857,0
9858,0
9859,0
9860,0
9861,2
9863,2
9864,0
9865,0
9866,0
9867,0
9868,0
9870,1
9871,2
9872,0
9873,1
9874,0
9875,0
9876,0
9877,1
9878,0
9879,0
9880,2
9881,0
9882,0
9883,0
9884,1
9885,0
9886,0
9887,0
9888,0
9889,0
9890,0
9891,0
9892,0
9893,1
9894,0
9895,0
9896,0
9897,0
9900,0
9901,0
9902,0
9903,0
9904,0
9906,0
9907,0
9908,1
9910,0
9911,1
9912,0
9913,0
9914,1
9915,0
9916,0
9917,0
9918,0
9919,0
9920,0
9921,2
9922,0
9923,0
9924,0
9925,0
9926,1
9927,2
9928,2
9929,0
9930,0
9931,0
9932,0
9933,0
9934,2
9936,1
9937,2
9938,0
9940,0
9941,0
9942,0
9943,0
9944,0
9945,0
9946,0
9947,0
9948,0
9949,2
9950,0
9951,0
9952,0
9953,0
9954,0
9955,0
9956,1
9957,1
9958,0
9959,1
9960,0
9961,1
9962,2
9963,0
9964,0
9965,0
9966,0
9967,0
9968,0
9970,2
9971,0
9972,2
9973,2
9975,1
9976,0
9977,2
9978,0
9979,0
9980,0
9981,0
9982,0
9983,0
9984,1
9985,0
9986,0
9987,0
9988,0
9989,1
9990,0
9991,0
9992,0
9993,0
9995,1
9996,0
9997,1
9998,2
9999,0
10000,2
10001,0
10002,1
10003,0
10004,0
10005,0
10006,0
10007,1
10008,0
10010,0
10011,0
10012,0
10014,0
10015,0
10016,0
10017,0
10018,0
10019,0
10020,0
10021,0
10022,0
10023,0
10024,0
10025,0
10026,0
10027,2
10028,0
10029,1
10030,0
10031,0
10032,0
10033,0
10034,1
10035,0
10036,0
10038,0
10039,1
10040,1
10042,0
10043,0
10044,1
10045,0
10047,1
10048,0
10049,0
10050,0
10051,0
10052,0
10053,2
10054,0
10055,0
10056,0
10058,0
10060,0
10061,0
10062,0
10063,0
10064,0
10065,0
10066,1
10067,0
10068,0
10070,0
10071,0
10072,0
10073,2
10076,0
10077,0
10078,2
10079,0
10080,0
10082,0
10083,0
10084,0
10085,0
10086,0
10087,0
10089,0
10090,0
10091,0
10092,0
10093,0
10094,0
10095,0
10096,0
10097,0
10098,0
10100,2
10102,0
10103,0
10104,1
10105,0
10106,0
10107,0
10109,0
10110,0
10111,0
10113,1
10115,0
10116,2
10117,0
10118,1
10119,0
10120,0
10121,1
10122,1
10123,0
10124,0
10125,0
10127,0
10128,0
10129,0
10130,0
10131,1
10132,2
10133,1
10134,0
10135,0
10136,0
10137,0
10139,0
10140,0
10141,0
10142,0
10143,2
10144,0
10145,0
10146,0
10147,0
10148,0
10149,0
10150,1
10151,0
10152,0
10153,1
10154,0
10155,1
10156,1
10157,0
10158,0
10159,0
10160,0
10161,0
10163,0
10164,2
10165,0
10166,0
10167,2
10168,0
10169,0
10170,0
10171,0
10172,0
10173,0
10174,0
10175,0
10176,2
10177,1
10178,1
10179,0
10180,0
10181,1
10182,0
10183,0
10184,0
10185,0
10186,0
10188,0
10189,2
10190,0
10191,0
10192,0
10193,1
10194,0
10195,1
10196,0
10197,1
10198,2
10200,0
10201,0
10203,0
10204,0
10205,0
10207,0
10208,0
10209,2
10210,0
10211,0
10213,1
10214,0
10215,0
10216,0
10217,0
10218,0
10219,0
10220,0
10221,0
10222,0
10223,0
10224,0
10225,0
10226,2
10227,0
10228,0
10229,2
10230,0
10232,2
10233,0
10234,0
10238,0
10239,0
10240,0
10241,1
10242,0
10243,0
10244,0
10245,0
10246,0
10247,0
10248,0
10249,2
10250,0
10251,2
10252,1
10253,1
10254,0
10255,0
10256,0
10257,0
10258,0
10259,0
10260,0
10261,1
10262,1
10263,0
10264,0
10265,0
10266,0
10268,0
10269,1
10270,0
10271,1
10272,1
10273,0
10274,1
10275,1
10276,2
10277,0
10278,0
10279,0
10280,2
10281,0
10282,2
10283,0
10284,0
10286,0
10287,0
10288,0
10289,1
10290,1
10291,1
10292,0
10294,1
10295,0
10296,0
10298,0
10299,0
10300,0
10301,1
10302,0
10303,0
10305,0
10306,2
10307,0
10308,0
10309,0
10310,0
10311,0
10312,0
10313,0
10314,0
10315,0
10316,0
10317,0
10318,0
10319,0
10320,1
10321,0
10322,1
10323,0
10324,2
10325,2
10326,0
10327,1
10328,0
10329,0
10330,0
10331,0
10332,0
10334,2
10335,0
10336,1
10337,0
10338,0
10339,2
10341,0
10342,0
10343,0
10344,0
10345,0
10346,2
10347,0
10348,0
10349,0
10350,0
10351,0
10352,0
10353,0
10354,0
10355,0
10356,2
10358,0
10359,1
10360,0
10361,1
10362,0
10363,0
10364,0
10365,0
10367,0
10368,1
10370,2
10371,2
10372,2
10373,0
10374,0
10375,1
10376,0
10377,0
10378,0
10380,0
10381,0
10382,0
10383,0
10384,0
10385,2
10388,2
10389,0
10390,0
10391,1
10392,0
10393,0
10394,0
10395,0
10396,0
10397,0
10399,1
10400,0
10401,0
10402,0
10403,1
10404,1
10405,0
10406,0
10407,0
10408,0
10409,0
10410,0
10411,0
10412,0
10413,0
10414,2
10415,0
10416,0
10417,0
10418,0
10419,0
10420,0
10421,0
10422,0
10423,0
10424,0
10425,1
10426,0
10427,0
10428,0
10429,1
10430,2
10431,0
10433,1
10435,1
10436,0
10437,0
10438,0
10439,0
10440,0
10441,1
10442,1
10443,0
10444,0
10445,0
10446,1
10447,0
10448,0
10449,0
10450,0
10451,2
10452,0
10453,0
10456,1
10457,0
10458,0
10459,1
10460,0
10461,0
10462,0
10463,0
10464,0
10466,0
10467,0
10468,1
10469,0
10470,0
10471,0
10472,0
10474,0
10475,0
10476,0
10477,0
10478,1
10479,0
10480,0
10481,0
10482,1
10484,1
10485,0
10486,0
10487,0
10488,0
10490,2
10491,0
10492,1
10493,0
10494,0
10495,0
10496,0
10497,0
10498,0
10499,1
10500,1
10501,0
10503,0
10504,2
10505,1
10506,0
10507,0
10508,0
10510,0
10511,1
10513,0
10514,1
10515,0
10516,0
10517,0
10518,0
10519,0
10520,0
10521,0
10522,0
10523,1
10524,0
10525,0
10526,0
10527,1
10528,0
10529,0
10530,0
10531,0
10532,1
10533,1
10534,0
10535,0
10537,0
10538,1
10539,0
10540,1
10541,1
10542,0
10543,0
10544,0
10545,0
10546,0
10547,0
10548,0
10549,0
10550,0
10551,0
10552,0
10553,0
10554,1
10555,0
10557,0
10558,1
10559,1
10560,2
10561,0
10562,1
10563,0
10564,1
10565,1
10566,0
10567,0
10568,0
10569,0
10570,0
10571,0
10572,0
10573,0
10574,1
10575,0
10576,1
10577,0
10578,0
10579,0
10581,0
10582,0
10584,0
10586,0
10588,0
10589,0
10590,0
10591,0
10593,0
10594,1
10595,0
10596,1
10597,0
10598,0
10599,0
10600,0
10601,2
10602,0
10603,1
10604,0
10605,1
10607,0
10608,2
10609,0
10610,0
10612,0
10613,0
10614,0
10615,1
10616,0
10618,0
10619,0
10620,0
10621,0
10622,1
10623,0
10624,0
10625,0
10626,0
10627,1
10628,0
10630,0
10631,0
10632,0
10633,0
10634,0
10635,0
10636,0
10637,1
10638,0
10639,0
10641,0
10642,0
10643,1
10644,0
10645,0
10646,0
10647,0
10648,0
10649,0
10650,0
10652,0
10654,1
10655,0
10658,1
10659,0
10661,0
10662,0
10663,0
10664,0
10665,2
10667,0
10668,0
10669,0
10670,1
10671,1
10672,0
10673,0
10674,0
10675,1
10677,0
10679,1
10680,0
10681,1
10682,0
10683,0
10684,0
10685,0
10686,0
10687,0
10688,0
10689,0
10691,0
10692,0
10694,0
10695,0
10697,1
10698,0
10699,0
10700,0
10701,1
10702,0
10703,1
10704,0
10705,0
10706,0
10707,2
10708,0
10709,2
10710,0
10711,1
10713,0
10714,0
10715,1
10716,1
10717,0
10718,0
10719,0
10720,0
10721,0
10722,2
10723,1
10724,1
10725,0
10726,0
10727,0
10728,0
10730,0
10731,0
10732,1
10733,0
10734,0
10736,0
10738,0
10739,0
10740,1
10741,0
10742,0
10743,0
10744,0
10745,2
10747,0
10748,1
10749,0
10750,0
10751,0
10752,0
10753,0
10754,0
10755,1
10756,1
10757,0
10758,0
10759,0
10760,1
10761,0
10762,0
10763,0
10765,0
10767,0
10768,0
10770,0
10771,0
10772,0
10773,0
10774,0
10775,0
10776,0
10777,0
10778,2
10779,0
10780,0
10781,1
10783,2
10784,0
10785,0
10786,0
10787,0
10788,0
10789,0
10790,0
10791,0
10792,0
10793,0
10794,1
10795,0
10796,0
10797,0
10798,0
10799,0
10800,0
10802,0
10803,0
10804,1
10805,2
10806,0
10808,1
10809,0
10810,0
10811,0
10812,0
10813,0
10814,0
10816,0
10817,0
10818,0
10820,1
10821,2
10822,0
10823,0
10824,1
10826,0
10827,0
10828,0
10829,0
10830,0
10831,1
10832,0
10833,0
10834,0
10835,1
10836,0
10837,2
10839,0
10840,0
10841,0
10842,0
10843,0
10844,0
10845,2
10846,0
10847,1
10848,1
10849,0
10850,0
10851,0
10852,0
10853,2
10855,0
10856,0
10857,0
10858,0
10860,0
10861,0
10862,1
10863,0
10864,0
10865,1
10866,0
10867,0
10868,0
10869,0
10870,0
10871,0
10872,2
10874,1
10875,0
10876,0
10877,0
10878,0
10880,0
10881,0
10882,0
10883,0
10884,0
10885,0
10886,0
10887,1
10888,0
10890,0
10891,0
10892,0
10893,0
10894,2
10895,0
10896,0
10897,0
10898,0
10899,0
10900,0
10901,0
10902,1
10903,0
10904,0
10905,0
10906,0
10907,0
10908,0
10909,1
10910,2
10911,1
10912,0
10913,0
10914,0
10915,0
10917,2
10918,0
10919,0
10920,2
10922,0
10923,0
10925,0
10926,0
10927,0
10928,2
10929,0
10930,0
10931,0
10932,0
10933,1
10934,0
10935,0
10936,0
10937,1
10938,0
10939,1
10940,0
10941,2
10942,0
10943,0
10944,0
10945,1
10946,0
10947,0
10948,0
10949,1
10951,0
10952,0
10955,0
10956,0
10957,0
10958,2
10959,1
10960,0
10961,0
10962,0
10963,0
10964,1
10966,0
10967,0
10968,2
10969,0
10970,0
10971,0
10972,0
10973,1
10974,0
10975,0
10976,0
10978,0
10979,0
10980,0
10981,2
10982,1
10983,1
10984,0
10985,0
10986,0
10987,0
10988,0
10989,0
10990,0
10991,0
10992,0
10993,0
10994,0
10995,0
10996,0
10998,0
10999,0
11001,0
11003,1
11004,1
11005,0
11006,0
11007,1
11009,2
11010,0
11011,2
11012,2
11013,2
11014,0
11016,0
11017,1
11018,0
11019,0
11020,0
11021,1
11022,0
11023,1
11024,0
11026,2
11027,0
11028,0
11029,0
11030,0
11031,1
11033,0
11034,0
11035,0
11036,0
11037,0
11038,0
11039,0
11041,2
11042,0
11043,0
11044,2
11045,0
11046,0
11047,2
11048,0
11050,0
11051,0
11052,0
11054,0
11055,0
11057,1
11058,0
11059,0
11060,0
11063,0
11064,0
11065,1
11066,0
11068,1
11069,2
11070,0
11071,2
11072,0
11073,0
11074,0
11075,0
11076,0
11077,0
11078,0
11079,0
11080,1
11081,0
11084,0
11085,0
11086,0
11087,2
11088,1
11089,0
11090,0
11091,0
11092,0
11093,0
11094,0
11095,0
11096,0
11097,0
11098,0
11100,0
11101,0
11102,0
11103,0
11104,0
11105,0
11106,0
11107,1
11108,0
11110,0
11111,0
11112,1
11113,1
11115,0
11116,0
11117,0
11118,1
11119,0
11120,1
11121,1
11122,0
11123,0
11124,2
11125,0
11126,0
11127,0
11128,0
11129,0
11130,0
11131,0
11132,0
11133,2
11134,1
11135,0
11136,0
11137,0
11138,0
11139,0
11140,0
11141,1
11143,0
11144,0
11146,0
11147,0
11148,0
11149,0
11151,0
11152,2
11153,0
11154,0
11155,0
11157,1
11158,0
11159,0
11160,1
11161,0
11163,1
11164,1
11165,1
11166,0
11167,0
11168,0
11169,1
11171,0
11172,0
11173,0
11175,0
11176,2
11177,0
11178,0
11179,0
11180,2
11182,1
11183,0
11184,0
11185,0
11187,0
11188,0
11189,1
11190,0
11191,1
11192,1
11193,1
11194,0
11195,0
11196,0
11197,0
11198,0
11199,0
11200,1
11201,0
11202,0
11203,0
11204,0
11205,0
11206,1
11207,0
11208,0
11209,2
11210,0
11211,2
11212,0
11213,0
11214,0
11215,0
11216,0
11217,2
11218,1
11219,0
11220,0
11221,0
11222,0
11223,0
11224,1
11225,0
11227,0
11229,0
11230,0
11231,1
11232,0
11233,0
11234,0
11235,2
11237,0
11238,0
11239,0
11240,0
11241,2
11242,0
11243,0
11244,0
11245,0
11247,0
11248,1
11249,0
11250,1
11251,1
11252,1
11254,0
11255,0
11256,0
11257,0
11259,0
11260,0
11262,0
11263,0
11265,0
11266,2
11267,0
11268,0
11269,0
11270,0
11271,0
11273,1
11275,1
11276,0
11277,0
11278,1
11279,0
11280,0
11281,0
11282,0
11283,0
11284,0
11285,0
11286,0
11287,2
11288,0
11289,0
11290,0
11291,0
11292,1
11293,0
11294,0
11295,0
11296,0
11298,0
11299,0
11300,2
11301,0
11302,0
11303,0
11304,0
11305,0
11306,0
11307,0
11309,2
11310,0
11311,0
11312,0
11313,0
11314,0
11315,0
11316,0
11317,1
11318,0
11321,0
11322,0
11323,0
11324,0
11325,0
11326,0
11327,0
11328,0
11329,0
11330,0
11331,0
11332,0
11334,0
11335,0
11336,0
11337,0
11338,0
11339,0
11340,0
11341,2
11342,0
11343,0
11344,0
11345,2
11346,0
11347,0
11348,0
11349,0
11350,1
11351,1
11353,0
11354,2
11355,2
11356,0
11358,0
11359,0
11360,0
11361,0
11362,0
11364,0
11365,0
11366,0
11367,0
11368,0
11369,0
11370,0
11371,0
11372,0
11373,0
11374,0
11375,0
11376,1
11377,0
11378,0
11379,0
11380,2
11382,0
11383,1
11384,0
11385,1
11386,0
11387,0
11389,2
11390,0
11391,2
11392,0
11393,0
11394,0
11395,0
11396,1
11397,0
11398,0
11399,0
11400,0
11401,0
11402,0
11404,0
11405,0
11406,0
11407,0
11408,0
11409,0
11410,0
11411,0
11412,0
11413,0
11414,1
11415,0
11416,0
11417,0
11418,0
11419,0
11420,0
11422,0
11424,1
11425,0
11426,0
11427,0
11428,0
11429,2
11430,0
11431,1
11432,0
11433,0
11434,0
11435,0
11436,0
11437,0
11438,0
11439,0
11440,0
11441,0
11442,0
11443,0
11444,0
11445,1
11446,1
11447,0
11448,0
11449,0
11450,0
11452,0
11453,1
11454,0
11455,0
11456,0
11457,0
11459,1
11460,0
11461,0
11463,0
11464,2
11465,1
11466,0
11467,0
11468,0
11469,0
11470,0
11471,0
11472,2
11473,1
11474,0
11475,0
11477,0
11478,0
11479,0
11481,0
11482,0
11483,0
11485,0
11486,0
11487,0
11488,0
11489,0
11490,0
11491,0
11494,0
11496,2
11497,0
11498,2
11499,0
11500,0
11501,0
11502,0
11503,0
11504,0
11505,0
11506,0
11507,0
11508,1
11509,0
11510,1
11511,0
11512,2
11513,0
11514,0
11516,0
11517,0
11518,0
11519,0
11520,0
11521,1
11522,0
11523,0
11524,1
11525,0
11526,0
11527,0
11528,2
11529,0
11530,0
11531,0
11532,0
11533,0
11534,0
11535,0
11536,1
11537,0
11538,1
11539,1
11540,0
11542,1
11543,0
11544,1
11545,1
11546,0
11547,0
11548,0
11549,0
11550,0
11551,0
11552,0
11553,1
11554,2
11555,0
11556,1
11558,0
11559,0
11561,0
11562,2
11563,0
11564,1
11565,0
11566,0
11567,1
11568,0
11569,0
11570,0
11571,0
11572,0
11574,1
11575,1
11576,0
11577,0
11578,2
11579,0
11580,0
11581,2
11582,0
11584,1
11585,2
11586,0
11587,0
11589,0
11590,0
11591,0
11592,0
11593,0
11594,0
11595,1
11596,1
11597,2
11598,0
11599,0
11600,0
11601,0
11602,0
11603,0
11604,1
11606,0
11608,2
11609,0
11610,0
11611,0
11612,0
11613,1
11614,0
11615,0
11616,2
11617,0
11618,0
11619,2
11620,0
11621,0
11622,0
11623,2
11624,0
11625,0
11626,0
11627,0
11628,0
11629,0
11631,0
11632,0
11634,0
11635,0
11636,0
11637,0
11638,0
11639,0
11640,0
11641,0
11642,0
11643,2
11644,0
11645,2
11646,0
11647,0
11648,0
11649,0
11650,0
11651,0
11652,0
11653,0
11655,0
11656,1
11657,0
11658,0
11659,1
11660,0
11661,2
11662,0
11663,0
11664,0
11665,0
11666,2
11667,0
11668,0
11669,0
11670,0
11671,0
11672,0
11673,0
11674,0
11675,0
11676,0
11677,0
11678,1
11679,1
11680,0
11682,2
11683,1
11684,0
11685,0
11686,0
11687,0
11689,1
11690,0
11691,0
11692,0
11694,0
11695,0
11696,0
11697,0
11698,1
11699,1
11700,0
11701,0
11702,0
11703,0
11704,0
11705,1
11706,2
11707,2
11708,0
11709,0
11710,0
11711,0
11712,0
11713,0
11715,0
11716,0
11717,0
11718,0
11720,0
11721,1
11722,1
11723,0
11724,2
11725,0
11726,0
11727,0
11728,2
11729,0
11730,0
11731,0
11734,0
11735,0
11736,0
11737,0
11738,0
11739,0
11740,0
11741,0
11742,0
11743,0
11744,0
11745,0
11746,0
11747,0
11748,0
11749,0
11750,0
11751,0
11752,0
11753,0
11754,0
11755,2
11756,0
11758,0
11759,0
11761,0
11762,2
11763,0
11764,2
11765,1
11766,0
11767,0
11768,0
11769,2
11770,0
11771,0
11772,0
11773,0
11774,1
11775,0
11776,2
11777,2
11778,0
11779,0
11781,1
11782,0
11783,0
11784,0
11785,0
11786,1
11787,0
11788,0
11789,0
11791,0
11792,0
11793,1
11794,0
11795,0
11796,0
11797,0
11798,2
11799,0
11800,0
11801,0
11802,0
11803,2
11804,1
11806,0
11807,1
11808,0
11809,1
11810,1
11811,2
11812,0
11813,0
11814,0
11815,0
11816,0
11817,2
11818,0
11820,1
11821,0
11822,0
11823,0
11824,0
11825,0
11826,0
11827,0
11829,0
11831,0
11832,0
